Transaction ID,Date,Customer ID,Customer Name,Gender,Age,Product ID,Product Name,Category,Quantity Sold,Unit Price,Total Sale Amount,Payment Method,Store Location,Salesperson ID,Salesperson Name,Discount Applied,Return Status
TXN03584,2022-03-10,CUST03584,Obinna Chika,Male,53,Monitor,Electronics,Electronics,7,$144.15,$1009.05,POS,Abuja,SP078,Tola Sola,20%,Not Returned
TXN03585,2023-11-03,CUST03585,Nkemdilim Nneka,Male,46,Power Bank,Electronics,Electronics,13,$91.67,$1191.71,PayPal,Lagos,SP067,Chinedu Anita,None,Returned
TXN03586,2022-12-13,CUST03586,Peace Fola,Male,32,Wireless Mouse,Electronics,Electronics,9,$279.74,$2517.66,Bank Transfer,Enugu,SP074,Nneka Ronke,16%,Returned
TXN03587,2023-03-10,CUST03587,Sola Vivian,Female,33,Phone Case,Accessories,Accessories,8,$118.49,$947.92,PayPal,Owerri,SP014,Olivia Fola,$35,Returned
TXN03588,2023-08-01,CUST03588,Chizor Tobi,Male,42,Phone Case,Accessories,Accessories,5,$58.19,$290.95,PayPal,Jos,SP005,Ada Emmanuela,9%,Returned
TXN03589,2024-01-09,CUST03589,Amaka Zainab,Male,21,Laptop Stand,Accessories,Accessories,6,$114.66,$687.96,Credit Card,Ibadan,SP076,Dayo Adebayo,$44,Returned
TXN03590,2022-06-18,CUST03590,Ronke Nwafor,Male,51,Power Bank,Electronics,Electronics,13,$41.01,$533.13,PayPal,Jos,SP010,Damilola Temitope,$3,Not Returned
TXN03591,2023-11-09,CUST03591,Daniel Daniel,Female,25,Monitor,Electronics,Electronics,15,$136.53,$2047.95,POS,Ibadan,SP012,Olamide Amaka,14%,Not Returned
TXN03592,2024-10-25,CUST03592,Elijah Patience,Female,49,USB Hub,Accessories,Accessories,3,$33.16,$99.48,PayPal,Kano,SP005,Oluwatobi Damilola,8%,Returned
TXN03593,2022-06-21,CUST03593,Shola Damilola,Female,42,Phone Case,Accessories,Accessories,7,$104.30,$730.10,Credit Card,Port Harcourt,SP026,Nnenna Amaka,16%,Returned
TXN03594,2022-08-13,CUST03594,Emmanuela Obinna,Female,37,Charger,Accessories,Accessories,8,$107.83,$862.64,Cash,Kano,SP004,Amarachi Kola,9%,Not Returned
TXN03595,2024-09-06,CUST03595,Chisom Adaobi,Male,59,Monitor,Electronics,Electronics,14,$22.59,$316.26,Debit Card,Kano,SP090,Precious Olu,None,Returned
TXN03596,2023-12-19,CUST03596,Amaka Chisom,Female,55,Power Bank,Electronics,Electronics,13,$118.31,$1538.03,POS,Lagos,SP027,Yemi Peace,13%,Returned
TXN03597,2023-10-21,CUST03597,Adesola Oluwatobi,Female,26,Bluetooth Speaker,Electronics,Electronics,12,$31.79,$381.48,PayPal,Abuja,SP078,Nnenna Anita,$16,Returned
TXN03598,2024-06-03,CUST03598,Ada Ezinne,Female,49,Power Bank,Electronics,Electronics,1,$191.90,$191.90,Debit Card,Ibadan,SP093,Chukwuemeka Olivia,None,Returned
TXN03599,2023-11-11,CUST03599,Nwafor Ifeoma,Male,53,Phone Case,Accessories,Accessories,5,$33.55,$167.75,Cash,Kano,SP072,Blessing Chinonso,None,Not Returned
TXN03600,2023-03-05,CUST03600,Olamide Chidera,Male,43,Wireless Mouse,Electronics,Electronics,8,$163.70,$1309.60,Bank Transfer,Ibadan,SP091,Nkemdilim Uche,None,Not Returned
TXN03601,2022-07-17,CUST03601,Fidelis Zainab,Female,27,Bluetooth Speaker,Electronics,Electronics,9,$65.88,$592.92,POS,Lagos,SP097,Shola Olamide,5%,Not Returned
TXN03602,2022-05-06,CUST03602,Onyinye Ngozi,Male,43,Wireless Mouse,Electronics,Electronics,9,$262.24,$2360.16,Debit Card,Jos,SP080,Chisom Ayo,None,Returned
TXN03603,2022-12-24,CUST03603,Anita Chukwuemeka,Female,25,Monitor,Electronics,Electronics,1,$61.55,$61.55,POS,Jos,SP049,Obi Tola,None,Not Returned
TXN03604,2022-04-10,CUST03604,Elijah Hassan,Female,48,Flash Drive,Accessories,Accessories,12,$12.88,$154.56,PayPal,Kano,SP043,Ezinne Dayo,None,Returned
TXN03605,2024-03-03,CUST03605,Blessing Micheal,Male,29,Flash Drive,Accessories,Accessories,12,$188.23,$2258.76,Cash,Jos,SP031,Daniel Ngozi,$5,Returned
TXN03606,2021-11-14,CUST03606,Benita Oluwatobi,Female,36,Laptop Stand,Accessories,Accessories,4,$94.58,$378.32,Bank Transfer,Lagos,SP075,Obi Olufunke,$2,Returned
TXN03607,2023-05-08,CUST03607,Emmanuela Nneka,Female,28,USB Hub,Accessories,Accessories,7,$204.61,$1432.27,POS,Ibadan,SP037,Emeka Pius,None,Returned
TXN03608,2023-09-15,CUST03608,Chike Obinna,Male,18,Keyboard,Electronics,Electronics,7,$133.56,$934.92,Credit Card,Abuja,SP062,Temitayo Favour,None,Not Returned
TXN03609,2024-05-19,CUST03609,Yemi Peace,Male,48,Wireless Mouse,Electronics,Electronics,9,$86.23,$776.07,POS,Enugu,SP048,Chijioke Ifeyinwa,None,Not Returned
TXN03610,2023-05-04,CUST03610,Tope Ronke,Female,54,Keyboard,Electronics,Electronics,6,$25.07,$150.42,PayPal,Ibadan,SP053,Olivia Femi,None,Returned
TXN03611,2023-05-16,CUST03611,Chukwudi David,Male,26,Bluetooth Speaker,Electronics,Electronics,3,$27.79,$83.37,PayPal,Owerri,SP027,Damilola Aisha,10%,Not Returned
TXN03612,2022-11-16,CUST03612,Tola Chinonso,Male,22,Wireless Mouse,Electronics,Electronics,14,$265.24,$3713.36,Cash,Abuja,SP028,Ogechi Shola,14%,Not Returned
TXN03613,2022-07-07,CUST03613,Emeka Damilola,Male,54,USB Hub,Accessories,Accessories,11,$81.17,$892.87,POS,Port Harcourt,SP009,Micheal Nnenna,None,Not Returned
TXN03614,2022-11-26,CUST03614,Chizor Chinonso,Male,54,USB Hub,Accessories,Accessories,7,$296.81,$2077.67,POS,Port Harcourt,SP099,Obinna Damilola,16%,Returned
TXN03615,2024-07-10,CUST03615,Nneka Tope,Male,34,Monitor,Electronics,Electronics,8,$57.45,$459.60,Bank Transfer,Enugu,SP086,Emeka Adaeze,15%,Not Returned
TXN03616,2023-02-15,CUST03616,Tobi Ogechi,Female,22,Bluetooth Speaker,Electronics,Electronics,11,$252.39,$2776.29,PayPal,Owerri,SP048,Kola Chidera,None,Returned
TXN03617,2022-11-12,CUST03617,Anita Olufunke,Female,50,Wireless Mouse,Electronics,Electronics,8,$207.85,$1662.80,Cash,Owerri,SP051,Tope Blessing,8%,Not Returned
TXN03618,2022-11-02,CUST03618,Adaobi Blessing,Female,26,Power Bank,Electronics,Electronics,14,$94.65,$1325.10,PayPal,Enugu,SP070,Ugo Tobi,$42,Returned
TXN03619,2022-10-22,CUST03619,Chidera Segun,Male,27,Bluetooth Speaker,Electronics,Electronics,4,$159.49,$637.96,Bank Transfer,Enugu,SP022,Nnamdi Oluwatobi,None,Returned
TXN03620,2022-01-27,CUST03620,Amarachi Favour,Female,48,Keyboard,Electronics,Electronics,6,$23.59,$141.54,Bank Transfer,Ibadan,SP035,Chidera Micheal,$14,Returned
TXN03621,2024-05-30,CUST03621,Kehinde Aisha,Male,29,Bluetooth Speaker,Electronics,Electronics,13,$280.40,$3645.20,Debit Card,Jos,SP091,David Chinwe,None,Not Returned
TXN03622,2023-07-26,CUST03622,Tope Opeyemi,Female,27,Charger,Accessories,Accessories,4,$275.81,$1103.24,Cash,Abuja,SP001,Kehinde Sola,$37,Returned
TXN03623,2023-09-17,CUST03623,Nnenna Sola,Female,53,USB Hub,Accessories,Accessories,4,$128.50,$514.00,Bank Transfer,Lagos,SP078,Femi Nkem,$34,Not Returned
TXN03624,2022-05-05,CUST03624,Ifechukwu Ugo,Male,28,Power Bank,Electronics,Electronics,12,$35.62,$427.44,Debit Card,Port Harcourt,SP023,Obinna Efe,$32,Returned
TXN03625,2022-08-09,CUST03625,Tosin Nkem,Male,34,Wireless Mouse,Electronics,Electronics,3,$66.55,$199.65,Cash,Owerri,SP092,Obinna Ronke,None,Not Returned
TXN03626,2022-09-10,CUST03626,Micheal Kelechi,Male,41,USB Hub,Accessories,Accessories,10,$179.41,$1794.10,Credit Card,Lagos,SP082,Ifeoma Amarachi,None,Not Returned
TXN03627,2023-10-13,CUST03627,Olufunke Aisha,Male,46,Monitor,Electronics,Electronics,14,$215.48,$3016.72,PayPal,Abuja,SP057,Precious Damilola,6%,Not Returned
TXN03628,2024-04-21,CUST03628,Segun Nneka,Male,43,Laptop Stand,Accessories,Accessories,1,$9.45,$9.45,Bank Transfer,Port Harcourt,SP009,Olufunke Ugochukwu,None,Not Returned
TXN03629,2024-04-07,CUST03629,Daniel Zainab,Female,30,Keyboard,Electronics,Electronics,2,$270.39,$540.78,PayPal,Enugu,SP070,Chidera Ezinne,$48,Not Returned
TXN03630,2022-12-26,CUST03630,Tope Chinonso,Male,28,Charger,Accessories,Accessories,7,$51.92,$363.44,PayPal,Owerri,SP096,Ifeyinwa Nkemdilim,$12,Returned
TXN03631,2022-09-14,CUST03631,Olivia Favour,Female,47,Bluetooth Speaker,Electronics,Electronics,3,$125.46,$376.38,Credit Card,Abuja,SP082,Opeyemi Damilola,None,Not Returned
TXN03632,2024-11-01,CUST03632,Daniel Emeka,Female,55,Laptop Stand,Accessories,Accessories,6,$182.51,$1095.06,Bank Transfer,Enugu,SP016,Hassan Onyinye,$23,Not Returned
TXN03633,2023-07-01,CUST03633,Emeka Nkechi,Male,58,Charger,Accessories,Accessories,6,$53.54,$321.24,Cash,Port Harcourt,SP067,Chinedu Chinedu,$42,Returned
TXN03634,2022-09-23,CUST03634,Amaka Micheal,Male,45,Phone Case,Accessories,Accessories,15,$189.54,$2843.10,Debit Card,Jos,SP068,Shola Nnenna,11%,Not Returned
TXN03635,2022-01-26,CUST03635,Nkemdilim Tosin,Male,31,Monitor,Electronics,Electronics,10,$59.26,$592.60,POS,Enugu,SP050,Adesola Nnamdi,$6,Returned
TXN03636,2024-01-16,CUST03636,Chika Damilola,Male,43,Keyboard,Electronics,Electronics,15,$153.28,$2299.20,Debit Card,Owerri,SP045,Oluwatobi Elijah,8%,Not Returned
TXN03637,2022-11-23,CUST03637,Patience Daniel,Male,32,Bluetooth Speaker,Electronics,Electronics,5,$155.51,$777.55,PayPal,Enugu,SP091,Obi Daniel,7%,Not Returned
TXN03638,2023-12-03,CUST03638,Obi Amina,Female,53,Keyboard,Electronics,Electronics,2,$267.88,$535.76,Cash,Abuja,SP028,Yemi Sola,20%,Returned
TXN03639,2024-06-20,CUST03639,Damilola Emmanuela,Female,25,Flash Drive,Accessories,Accessories,6,$136.69,$820.14,PayPal,Owerri,SP031,Opeyemi Simeon,$43,Not Returned
TXN03640,2022-07-16,CUST03640,Olu Opeyemi,Male,60,Monitor,Electronics,Electronics,7,$242.17,$1695.19,POS,Kano,SP099,Damilola Amina,$38,Not Returned
TXN03641,2023-01-14,CUST03641,Micheal Amina,Male,24,Laptop Stand,Accessories,Accessories,2,$98.91,$197.82,PayPal,Abuja,SP068,Fathia Fidelis,$3,Not Returned
TXN03642,2024-04-05,CUST03642,Seyi Kola,Female,31,Keyboard,Electronics,Electronics,3,$56.20,$168.60,Debit Card,Owerri,SP026,Anita Chidera,None,Returned
TXN03643,2024-03-07,CUST03643,Ayo Oyinade,Female,18,Keyboard,Electronics,Electronics,15,$128.82,$1932.30,Debit Card,Jos,SP085,Ezinne Pius,11%,Not Returned
TXN03644,2024-10-07,CUST03644,Obi Ayo,Female,18,Monitor,Electronics,Electronics,12,$213.38,$2560.56,Cash,Lagos,SP029,Chukwuemeka Zainab,$24,Not Returned
TXN03645,2022-11-11,CUST03645,Emeka Chizor,Female,26,Flash Drive,Accessories,Accessories,4,$79.12,$316.48,Debit Card,Lagos,SP089,Chukwuemeka Chinwe,None,Not Returned
TXN03646,2022-08-25,CUST03646,Uzochi Nike,Female,35,Wireless Mouse,Electronics,Electronics,8,$70.42,$563.36,Bank Transfer,Port Harcourt,SP028,Chijioke Ada,$50,Not Returned
TXN03647,2023-12-06,CUST03647,Olivia Micheal,Female,59,Charger,Accessories,Accessories,1,$135.77,$135.77,Cash,Enugu,SP024,Chioma Chinonso,20%,Not Returned
TXN03648,2022-01-30,CUST03648,Temitayo Nkechi,Female,20,Flash Drive,Accessories,Accessories,4,$64.58,$258.32,Cash,Port Harcourt,SP095,Ifeyinwa Tope,None,Returned
TXN03649,2022-09-14,CUST03649,Bola Juliet,Male,20,Monitor,Electronics,Electronics,8,$37.49,$299.92,POS,Jos,SP003,Opeyemi Emmanuela,None,Not Returned
TXN03650,2024-05-06,CUST03650,Aisha Kehinde,Male,29,Power Bank,Electronics,Electronics,15,$67.19,$1007.85,PayPal,Port Harcourt,SP044,Ayo Efe,17%,Returned
TXN03651,2021-11-29,CUST03651,Femi Tobi,Female,44,Monitor,Electronics,Electronics,1,$121.26,$121.26,Cash,Lagos,SP004,Ifechukwu Amaka,20%,Not Returned
TXN03652,2022-10-04,CUST03652,Kehinde Opeyemi,Male,36,Charger,Accessories,Accessories,4,$174.57,$698.28,Cash,Owerri,SP034,Opeyemi Chinonso,16%,Not Returned
TXN03653,2022-01-07,CUST03653,Chisom Kelechi,Male,51,Laptop Stand,Accessories,Accessories,6,$210.41,$1262.46,POS,Owerri,SP053,Tobi Chijioke,None,Not Returned
TXN03654,2024-07-14,CUST03654,Favour Adaeze,Female,59,Power Bank,Electronics,Electronics,9,$116.44,$1047.96,Debit Card,Owerri,SP051,Aisha Adaeze,$18,Not Returned
TXN03655,2024-01-23,CUST03655,Ifechukwu Ifechukwu,Female,41,Keyboard,Electronics,Electronics,2,$74.87,$149.74,Bank Transfer,Ibadan,SP024,Nkem Chinedu,None,Not Returned
TXN03656,2024-03-22,CUST03656,Shola Ugo,Male,53,Charger,Accessories,Accessories,10,$212.99,$2129.90,Bank Transfer,Port Harcourt,SP100,Ada Nkem,$49,Not Returned
TXN03657,2023-07-05,CUST03657,Benita Seyi,Male,43,Wireless Mouse,Electronics,Electronics,14,$263.15,$3684.10,POS,Port Harcourt,SP079,Benita Ugo,$16,Not Returned
TXN03658,2024-07-15,CUST03658,Ayo Vivian,Male,20,Wireless Mouse,Electronics,Electronics,9,$102.04,$918.36,Debit Card,Abuja,SP058,Oyinade Fola,None,Not Returned
TXN03659,2022-04-28,CUST03659,Fola Daniel,Female,46,Laptop Stand,Accessories,Accessories,1,$36.57,$36.57,Bank Transfer,Ibadan,SP085,Chinonso Elijah,17%,Returned
TXN03660,2023-03-16,CUST03660,Bola Uzochi,Female,36,Flash Drive,Accessories,Accessories,6,$18.15,$108.90,Bank Transfer,Abuja,SP002,Chinonso Tobi,$37,Not Returned
TXN03661,2022-03-21,CUST03661,Shola Precious,Female,51,Flash Drive,Accessories,Accessories,4,$141.38,$565.52,Cash,Enugu,SP005,Chijioke Ifechukwu,None,Returned
TXN03662,2024-02-20,CUST03662,Anita Ugochukwu,Male,49,Flash Drive,Accessories,Accessories,13,$22.04,$286.52,PayPal,Owerri,SP046,Nnamdi Chizor,$22,Returned
TXN03663,2023-12-31,CUST03663,Chidera Chinwe,Male,55,Laptop Stand,Accessories,Accessories,15,$87.98,$1319.70,PayPal,Kano,SP059,Olufunke Uzochi,$8,Returned
TXN03664,2023-09-24,CUST03664,Kola Damilola,Female,37,Wireless Mouse,Electronics,Electronics,2,$103.03,$206.06,Bank Transfer,Enugu,SP025,Adaeze Chidera,$17,Returned
TXN03665,2024-09-02,CUST03665,Adesola Uche,Male,47,Charger,Accessories,Accessories,14,$167.96,$2351.44,Debit Card,Jos,SP007,Ngozi Chinwe,None,Returned
TXN03666,2023-01-18,CUST03666,Zainab Ayo,Female,48,Phone Case,Accessories,Accessories,4,$27.26,$109.04,Cash,Lagos,SP082,Shola Adesola,$8,Returned
TXN03667,2024-11-02,CUST03667,Ogechi Temitope,Male,36,Flash Drive,Accessories,Accessories,9,$183.11,$1647.99,Cash,Owerri,SP080,Chinonso Efe,15%,Not Returned
TXN03668,2024-02-21,CUST03668,Obinna Chidera,Male,59,Flash Drive,Accessories,Accessories,8,$285.10,$2280.80,POS,Owerri,SP079,Yemi Vivian,16%,Not Returned
TXN03669,2024-07-18,CUST03669,Chinonso Adaobi,Female,55,Bluetooth Speaker,Electronics,Electronics,7,$115.35,$807.45,Debit Card,Abuja,SP001,Nkemdilim Seyi,6%,Returned
TXN03670,2022-11-06,CUST03670,Ada Adaobi,Male,29,Laptop Stand,Accessories,Accessories,7,$33.16,$232.12,Cash,Kano,SP069,Shola Kelechi,13%,Returned
TXN03671,2022-03-23,CUST03671,Ifeyinwa Oluwatobi,Female,44,Monitor,Electronics,Electronics,12,$255.12,$3061.44,Credit Card,Kano,SP007,Uche Nnamdi,$37,Returned
TXN03672,2022-04-13,CUST03672,Chidera Chika,Female,29,USB Hub,Accessories,Accessories,9,$5.19,$46.71,Credit Card,Abuja,SP052,Ugo Oyinade,$47,Returned
TXN03673,2024-10-13,CUST03673,Ayo Ada,Female,31,Power Bank,Electronics,Electronics,3,$74.52,$223.56,Bank Transfer,Kano,SP068,Chidera Damilola,14%,Not Returned
TXN03674,2021-11-26,CUST03674,Femi Olufunke,Male,31,Wireless Mouse,Electronics,Electronics,2,$91.85,$183.70,Bank Transfer,Lagos,SP088,Adaeze Obi,None,Not Returned
TXN03675,2023-01-13,CUST03675,Precious Hassan,Female,34,Charger,Accessories,Accessories,9,$258.19,$2323.71,PayPal,Kano,SP008,Zainab Ada,$32,Not Returned
TXN03676,2022-03-21,CUST03676,Oluwatobi Damilola,Male,30,Wireless Mouse,Electronics,Electronics,6,$92.70,$556.20,Bank Transfer,Kano,SP010,Temitope Tope,None,Returned
TXN03677,2022-03-03,CUST03677,Ronke Chinonso,Male,47,Wireless Mouse,Electronics,Electronics,8,$91.77,$734.16,Cash,Abuja,SP079,Chinwe Obinna,12%,Returned
TXN03678,2024-09-16,CUST03678,Adebayo Nnamdi,Male,37,USB Hub,Accessories,Accessories,7,$15.37,$107.59,Cash,Lagos,SP029,Ronke Opeyemi,12%,Not Returned
TXN03679,2023-04-23,CUST03679,Amina Shola,Male,33,Bluetooth Speaker,Electronics,Electronics,4,$298.60,$1194.40,Debit Card,Enugu,SP005,Chukwudi Bola,None,Not Returned
TXN03680,2023-01-05,CUST03680,Vivian Simeon,Female,34,USB Hub,Accessories,Accessories,6,$283.15,$1698.90,Credit Card,Ibadan,SP059,Oluwatobi Chidera,$33,Returned
TXN03681,2024-04-15,CUST03681,Chijioke Nkechi,Female,27,Bluetooth Speaker,Electronics,Electronics,8,$98.29,$786.32,Debit Card,Port Harcourt,SP045,Jibola Temitayo,12%,Not Returned
TXN03682,2022-02-12,CUST03682,Chinwe Sola,Female,21,Wireless Mouse,Electronics,Electronics,13,$193.27,$2512.51,Bank Transfer,Jos,SP050,Nike Chukwuemeka,None,Not Returned
TXN03683,2021-12-05,CUST03683,Adebayo Femi,Male,19,Phone Case,Accessories,Accessories,11,$214.62,$2360.82,Credit Card,Jos,SP063,Chika Ifeoma,8%,Returned
TXN03684,2023-08-18,CUST03684,Yemi Juliet,Male,34,Laptop Stand,Accessories,Accessories,12,$116.97,$1403.64,Cash,Port Harcourt,SP100,Chikere Kola,$14,Returned
TXN03685,2024-02-25,CUST03685,Fidelis Nnamdi,Female,43,Phone Case,Accessories,Accessories,14,$30.97,$433.58,POS,Ibadan,SP058,Amaka Zainab,$36,Not Returned
TXN03686,2022-10-26,CUST03686,Bola Uzochi,Female,41,USB Hub,Accessories,Accessories,5,$238.68,$1193.40,Credit Card,Enugu,SP071,Ada Olu,$7,Not Returned
TXN03687,2021-12-20,CUST03687,Chidera Amaka,Female,45,Keyboard,Electronics,Electronics,5,$23.04,$115.20,Cash,Enugu,SP008,Peace David,None,Returned
TXN03688,2023-11-05,CUST03688,Chike Chikere,Male,60,Wireless Mouse,Electronics,Electronics,1,$114.63,$114.63,Credit Card,Abuja,SP044,Chizor Nnenna,None,Returned
TXN03689,2022-01-17,CUST03689,Blessing Jibola,Male,33,Wireless Mouse,Electronics,Electronics,5,$58.92,$294.60,POS,Lagos,SP086,Simeon Vivian,None,Not Returned
TXN03690,2022-09-04,CUST03690,Zainab Bola,Male,30,Phone Case,Accessories,Accessories,11,$215.36,$2368.96,Cash,Ibadan,SP099,Chike Adaeze,11%,Returned
TXN03691,2022-04-05,CUST03691,Chinwe Chukwuemeka,Female,51,Phone Case,Accessories,Accessories,5,$236.38,$1181.90,POS,Owerri,SP020,Chizor Adesola,19%,Not Returned
TXN03692,2023-05-01,CUST03692,Nkechi Ugo,Male,56,Power Bank,Electronics,Electronics,15,$203.71,$3055.65,Cash,Lagos,SP048,Ifechukwu Nneka,None,Returned
TXN03693,2022-04-15,CUST03693,Nkechi Benita,Female,52,Monitor,Electronics,Electronics,10,$42.56,$425.60,Bank Transfer,Jos,SP022,Amarachi Chidera,$14,Returned
TXN03694,2023-01-20,CUST03694,Olu Amaka,Female,58,Wireless Mouse,Electronics,Electronics,11,$86.59,$952.49,Credit Card,Kano,SP004,Blessing Nkechi,None,Returned
TXN03695,2024-03-12,CUST03695,Temitayo Benita,Male,50,Charger,Accessories,Accessories,7,$115.20,$806.40,Cash,Owerri,SP008,Zainab Daniel,$34,Not Returned
TXN03696,2022-06-07,CUST03696,Ngozi Olufunke,Male,35,Bluetooth Speaker,Electronics,Electronics,1,$152.71,$152.71,Bank Transfer,Owerri,SP018,Chika Nnamdi,$40,Returned
TXN03697,2023-07-31,CUST03697,Adaeze Olufunke,Male,30,Phone Case,Accessories,Accessories,6,$169.36,$1016.16,POS,Abuja,SP079,Nneka Bola,18%,Not Returned
TXN03698,2023-11-30,CUST03698,Uche Emeka,Male,38,USB Hub,Accessories,Accessories,7,$101.91,$713.37,Debit Card,Port Harcourt,SP019,Chinonso Yemi,14%,Not Returned
TXN03699,2023-05-10,CUST03699,Olamide Dayo,Male,34,Keyboard,Electronics,Electronics,1,$176.50,$176.50,Bank Transfer,Kano,SP092,Ifeyinwa Nkemdilim,None,Returned
TXN03700,2023-06-24,CUST03700,Nkechi Chinonso,Male,60,Phone Case,Accessories,Accessories,6,$134.79,$808.74,PayPal,Ibadan,SP032,Pius Ogechi,$11,Returned
TXN03701,2022-09-30,CUST03701,Opeyemi Tope,Male,27,Monitor,Electronics,Electronics,13,$266.20,$3460.60,POS,Ibadan,SP080,Chinedu Chisom,$36,Returned
TXN03702,2022-08-06,CUST03702,Segun Ugo,Male,58,Keyboard,Electronics,Electronics,12,$216.39,$2596.68,Bank Transfer,Abuja,SP062,Chinwe Nkem,None,Not Returned
TXN03703,2023-03-30,CUST03703,Tosin Nnenna,Female,56,Laptop Stand,Accessories,Accessories,8,$188.35,$1506.80,Cash,Owerri,SP021,Onyinye David,$6,Returned
TXN03704,2024-07-17,CUST03704,Fidelis Zainab,Female,30,Monitor,Electronics,Electronics,5,$144.66,$723.30,Cash,Lagos,SP046,Peace Chidera,$47,Not Returned
TXN03705,2024-06-14,CUST03705,Obinna Obi,Male,31,Keyboard,Electronics,Electronics,2,$78.53,$157.06,Bank Transfer,Ibadan,SP093,Chioma Uzochi,None,Returned
TXN03706,2023-07-20,CUST03706,Jibola Amarachi,Male,21,Wireless Mouse,Electronics,Electronics,10,$280.42,$2804.20,POS,Kano,SP011,Chika Aisha,17%,Returned
TXN03707,2024-04-21,CUST03707,Kola Aisha,Male,23,Laptop Stand,Accessories,Accessories,12,$234.09,$2809.08,Debit Card,Ibadan,SP030,Temitayo Obi,$37,Returned
TXN03708,2024-07-27,CUST03708,Chike Chinonso,Male,45,Bluetooth Speaker,Electronics,Electronics,3,$149.79,$449.37,Debit Card,Enugu,SP053,Temitope Kelechi,None,Not Returned
TXN03709,2022-12-14,CUST03709,Ada Chinwe,Female,22,Charger,Accessories,Accessories,15,$251.45,$3771.75,POS,Owerri,SP067,Bola Nkem,11%,Returned
TXN03710,2023-12-30,CUST03710,David Anita,Female,34,Keyboard,Electronics,Electronics,11,$207.94,$2287.34,PayPal,Jos,SP099,Amaka Opeyemi,9%,Not Returned
TXN03711,2021-12-22,CUST03711,Aisha Elijah,Male,60,Phone Case,Accessories,Accessories,7,$17.24,$120.68,Bank Transfer,Lagos,SP089,Adaobi Onyinye,20%,Returned
TXN03712,2021-11-18,CUST03712,Patience Emeka,Male,22,Flash Drive,Accessories,Accessories,15,$142.16,$2132.40,Bank Transfer,Ibadan,SP062,Ifeyinwa Chukwudi,$26,Not Returned
TXN03713,2024-03-02,CUST03713,Elijah Nnamdi,Female,29,Phone Case,Accessories,Accessories,14,$296.15,$4146.10,PayPal,Kano,SP011,Chizor Chukwudi,20%,Returned
TXN03714,2023-04-20,CUST03714,Adebayo Favour,Male,52,Flash Drive,Accessories,Accessories,4,$226.56,$906.24,Bank Transfer,Lagos,SP032,Precious Fola,None,Not Returned
TXN03715,2022-07-18,CUST03715,Fathia Segun,Female,46,Power Bank,Electronics,Electronics,10,$138.72,$1387.20,PayPal,Port Harcourt,SP005,Oyinade Kola,17%,Not Returned
TXN03716,2022-06-24,CUST03716,Fola Amaka,Male,38,USB Hub,Accessories,Accessories,13,$29.62,$385.06,Bank Transfer,Kano,SP031,Tope David,$23,Not Returned
TXN03717,2023-10-26,CUST03717,Chizor Tola,Female,52,Phone Case,Accessories,Accessories,14,$133.43,$1868.02,Cash,Enugu,SP091,Ifeyinwa Uzochi,$22,Returned
TXN03718,2024-07-16,CUST03718,Efe Amaka,Female,49,Keyboard,Electronics,Electronics,15,$101.88,$1528.20,POS,Owerri,SP070,Kelechi Bola,19%,Returned
TXN03719,2023-09-17,CUST03719,Olamide Segun,Male,31,Flash Drive,Accessories,Accessories,11,$213.92,$2353.12,Credit Card,Abuja,SP091,Amarachi Yemi,None,Returned
TXN03720,2021-11-18,CUST03720,Uzochi Chinonso,Male,28,Charger,Accessories,Accessories,1,$288.58,$288.58,POS,Jos,SP025,Amaka Ronke,$2,Not Returned
TXN03721,2023-02-11,CUST03721,Blessing Emeka,Male,50,Keyboard,Electronics,Electronics,9,$152.54,$1372.86,Credit Card,Abuja,SP077,Chidera Chikere,None,Returned
TXN03722,2022-03-11,CUST03722,Emeka Simeon,Female,48,Keyboard,Electronics,Electronics,5,$28.16,$140.80,Credit Card,Jos,SP096,Anita Tope,$26,Not Returned
TXN03723,2024-08-31,CUST03723,Obinna Chinwe,Male,42,Keyboard,Electronics,Electronics,5,$287.13,$1435.65,PayPal,Ibadan,SP012,Ugo Bola,$30,Not Returned
